layer,head,program_idx,sentence_idx,iou_score
10,1,53,3,0.657
10,1,53,4,0.54
10,2,53,0,0.39
10,2,53,1,0.263
10,2,53,2,0.435
10,2,53,3,0.573
10,2,53,4,0.353
10,3,53,0,0.471
10,3,53,1,0.49
10,3,53,2,0.537
10,3,53,3,0.569
10,3,53,4,0.473
10,4,53,0,0.506
10,4,53,1,0.51
10,4,53,2,0.44
10,4,53,3,0.587
10,4,53,4,0.507
10,5,53,0,0.464
10,5,53,1,0.546
10,5,53,2,0.601
10,5,53,3,0.496
10,5,53,4,0.606
10,6,53,0,0.679
10,6,53,1,0.544
10,6,53,2,0.537
10,6,53,3,0.804
10,6,53,4,0.75
10,7,53,0,0.445
10,7,53,1,0.514
10,7,53,2,0.471
10,7,53,3,0.486
10,7,53,4,0.518
10,8,53,0,0.686
10,8,53,1,0.706
10,8,53,2,0.775
10,8,53,3,0.738
10,8,53,4,0.732
10,9,53,0,0.585
10,9,53,1,0.57
10,9,53,2,0.621
10,9,53,3,0.718
10,9,53,4,0.507
10,10,53,0,0.647
10,10,53,1,0.646
10,10,53,2,0.692
10,10,53,3,0.504
10,10,53,4,0.679
10,11,53,0,0.723
10,11,53,1,0.706
10,11,53,2,0.695
10,11,53,3,0.692
10,11,53,4,0.735
10,12,53,0,0.764
10,12,53,1,0.727
10,12,53,2,0.784
10,12,53,3,0.796
10,12,53,4,0.837
10,13,53,0,0.738
10,13,53,1,0.742
10,13,53,2,0.765
10,13,53,3,0.733
10,13,53,4,0.766
10,14,53,0,0.752
10,14,53,1,0.728
10,14,53,2,0.794
10,14,53,3,0.76
10,14,53,4,0.806
10,15,53,0,0.588
10,15,53,1,0.586
10,15,53,2,0.664
10,15,53,3,0.689
10,15,53,4,0.694
10,16,53,0,0.864
10,16,53,1,0.866
10,16,53,2,0.863
10,16,53,3,0.871
10,16,53,4,0.892
10,17,53,0,0.449
10,17,53,1,0.648
10,17,53,2,0.649
10,17,53,3,0.79
10,17,53,4,0.515
10,18,53,0,0.647
10,18,53,1,0.658
10,18,53,2,0.682
10,18,53,3,0.598
10,18,53,4,0.585
10,19,53,0,0.674
10,19,53,1,0.607
10,19,53,2,0.684
10,19,53,3,0.647
10,19,53,4,0.654
10,20,53,0,0.581
10,20,53,1,0.434
10,20,53,2,0.592
10,20,53,3,0.544
10,20,53,4,0.532
10,21,53,0,0.602
10,21,53,1,0.51
10,21,53,2,0.523
10,21,53,3,0.683
10,21,53,4,0.673
10,22,53,0,0.528
10,22,53,1,0.606
10,22,53,2,0.473
10,22,53,3,0.771
10,22,53,4,0.652
10,23,53,0,0.707
10,23,53,1,0.573
10,23,53,2,0.534
10,23,53,3,0.568
10,23,53,4,0.598
10,24,53,0,0.703
10,24,53,1,0.774
10,24,53,2,0.751
10,24,53,3,0.739
10,24,53,4,0.698
10,25,53,0,0.441
10,25,53,1,0.514
10,25,53,2,0.607
10,25,53,3,0.453
10,25,53,4,0.437
10,26,53,0,0.779
10,26,53,1,0.799
10,26,53,2,0.837
10,26,53,3,0.791
10,26,53,4,0.746
10,27,53,0,0.465
10,27,53,1,0.513
10,27,53,2,0.451
10,27,53,3,0.58
10,27,53,4,0.51
10,28,53,0,0.43
10,28,53,1,0.379
10,28,53,2,0.424
10,28,53,3,0.462
10,28,53,4,0.45
10,29,53,0,0.523
10,29,53,1,0.578
10,29,53,2,0.614
10,29,53,3,0.477
10,29,53,4,0.522
10,30,53,0,0.572
10,30,53,1,0.548
10,30,53,2,0.602
10,30,53,3,0.638
10,30,53,4,0.541
10,31,53,0,0.361
10,31,53,1,0.425
10,31,53,2,0.379
10,31,53,3,0.468
10,31,53,4,0.557
11,0,53,0,0.765
11,0,53,1,0.819
11,0,53,2,0.838
11,0,53,3,0.78
11,0,53,4,0.754
11,1,53,0,0.859
11,1,53,1,0.854
11,1,53,2,0.87
11,1,53,3,0.828
11,1,53,4,0.789
11,2,53,0,0.773
11,2,53,1,0.838
11,2,53,2,0.753
11,2,53,3,0.848
11,2,53,4,0.836
11,3,53,0,0.952
11,3,53,1,0.947
11,3,53,2,0.951
11,3,53,3,0.944
11,3,53,4,0.942
11,4,53,0,0.447
11,4,53,1,0.528
11,4,53,2,0.576
11,4,53,3,0.494
11,4,53,4,0.556
11,5,53,0,0.807
11,5,53,1,0.795
11,5,53,2,0.854
11,5,53,3,0.771
11,5,53,4,0.741
11,6,53,0,0.863
11,6,53,1,0.841
11,6,53,2,0.848
11,6,53,3,0.888
11,6,53,4,0.919
11,7,53,0,0.923
11,7,53,1,0.903
11,7,53,2,0.883
11,7,53,3,0.874
11,7,53,4,0.846
11,8,53,0,0.958
11,8,53,1,0.961
11,8,53,2,0.957
11,8,53,3,0.963
11,8,53,4,0.965
11,9,53,0,0.498
11,9,53,1,0.479
11,9,53,2,0.474
11,9,53,3,0.512
11,9,53,4,0.403
11,10,53,0,0.461
11,10,53,1,0.584
11,10,53,2,0.467
11,10,53,3,0.61
11,10,53,4,0.521
11,11,53,0,0.954
11,11,53,1,0.956
11,11,53,2,0.94
11,11,53,3,0.949
11,11,53,4,0.954
11,12,53,0,0.541
11,12,53,1,0.477
11,12,53,2,0.461
11,12,53,3,0.51
11,12,53,4,0.406
11,13,53,0,0.872
11,13,53,1,0.791
11,13,53,2,0.73
11,13,53,3,0.846
11,13,53,4,0.764
11,14,53,0,0.615
11,14,53,1,0.705
11,14,53,2,0.551
11,14,53,3,0.649
11,14,53,4,0.594
11,15,53,0,0.931
11,15,53,1,0.946
11,15,53,2,0.892
11,15,53,3,0.923
11,15,53,4,0.934
11,16,53,0,0.613
11,16,53,1,0.353
11,16,53,2,0.555
11,16,53,3,0.493
11,16,53,4,0.521
11,17,53,0,0.568
11,17,53,1,0.645
11,17,53,2,0.565
11,17,53,3,0.654
11,17,53,4,0.628
11,18,53,0,0.646
11,18,53,1,0.659
11,18,53,2,0.528
11,18,53,3,0.668
11,18,53,4,0.57
11,19,53,0,0.577
11,19,53,1,0.506
11,19,53,2,0.442
11,19,53,3,0.555
11,19,53,4,0.556
11,20,53,0,0.591
11,20,53,1,0.752
11,20,53,2,0.729
11,20,53,3,0.779
11,20,53,4,0.807
11,21,53,0,0.554
11,21,53,1,0.639
11,21,53,2,0.585
11,21,53,3,0.716
11,21,53,4,0.769
11,22,53,0,0.594
11,22,53,1,0.712
11,22,53,2,0.579
11,22,53,3,0.751
11,22,53,4,0.657
11,23,53,0,0.723
11,23,53,1,0.725
11,23,53,2,0.722
11,23,53,3,0.662
11,23,53,4,0.597
11,24,53,0,0.563
11,24,53,1,0.652
11,24,53,2,0.667
11,24,53,3,0.819
11,24,53,4,0.636
11,25,53,0,0.483
11,25,53,1,0.56
11,25,53,2,0.612
11,25,53,3,0.674
11,25,53,4,0.566
11,26,53,0,0.578
11,26,53,1,0.568
11,26,53,2,0.659
11,26,53,3,0.544
11,26,53,4,0.447
11,27,53,0,0.689
11,27,53,1,0.692
11,27,53,2,0.774
11,27,53,3,0.673
11,27,53,4,0.71
11,28,53,0,0.527
11,28,53,1,0.527
11,28,53,2,0.459
11,28,53,3,0.485
11,28,53,4,0.554
11,29,53,0,0.619
11,29,53,1,0.562
11,29,53,2,0.689
11,29,53,3,0.586
11,29,53,4,0.702
11,30,53,0,0.436
11,30,53,1,0.415
11,30,53,2,0.55
11,30,53,3,0.585
11,30,53,4,0.506
11,31,53,0,0.783
11,31,53,1,0.8
11,31,53,2,0.819
11,31,53,3,0.683
11,31,53,4,0.768
12,0,53,0,0.574
12,0,53,1,0.545
12,0,53,2,0.519
12,0,53,3,0.568
12,0,53,4,0.55
12,1,53,0,0.347
12,1,53,1,0.349
12,1,53,2,0.377
12,1,53,3,0.388
12,1,53,4,0.383
12,2,53,0,0.472
12,2,53,1,0.541
12,2,53,2,0.487
12,2,53,3,0.671
12,2,53,4,0.444
12,3,53,0,0.56
12,3,53,1,0.619
12,3,53,2,0.63
12,3,53,3,0.64
12,3,53,4,0.518
12,4,53,0,0.277
12,4,53,1,0.304
12,4,53,2,0.383
12,4,53,3,0.346
12,4,53,4,0.317
12,5,53,0,0.851
12,5,53,1,0.83
12,5,53,2,0.847
12,5,53,3,0.898
12,5,53,4,0.805
12,6,53,0,0.643
12,6,53,1,0.668
12,6,53,2,0.64
12,6,53,3,0.735
12,6,53,4,0.655
12,7,53,0,0.547
12,7,53,1,0.71
12,7,53,2,0.618
12,7,53,3,0.766
12,7,53,4,0.621
12,8,53,0,0.395
12,8,53,1,0.453
12,8,53,2,0.532
12,8,53,3,0.55
12,8,53,4,0.39
12,9,53,0,0.619
12,9,53,1,0.661
12,9,53,2,0.511
12,9,53,3,0.714
12,9,53,4,0.6
12,10,53,0,0.537
12,10,53,1,0.473
12,10,53,2,0.473
12,10,53,3,0.5
12,10,53,4,0.485
12,11,53,0,0.681
12,11,53,1,0.426
12,11,53,2,0.496
12,11,53,3,0.643
12,11,53,4,0.517
12,12,53,0,0.357
12,12,53,1,0.519
12,12,53,2,0.477
12,12,53,3,0.618
12,12,53,4,0.533
12,13,53,0,0.427
12,13,53,1,0.38
12,13,53,2,0.391
12,13,53,3,0.568
12,13,53,4,0.288
12,14,53,0,0.656
12,14,53,1,0.52
12,14,53,2,0.502
12,14,53,3,0.652
12,14,53,4,0.577
12,15,53,0,0.623
12,15,53,1,0.412
12,15,53,2,0.441
12,15,53,3,0.589
12,15,53,4,0.567
12,16,53,0,0.435
12,16,53,1,0.462
12,16,53,2,0.494
12,16,53,3,0.531
12,16,53,4,0.468
12,17,53,0,0.56
12,17,53,1,0.426
12,17,53,2,0.591
12,17,53,3,0.485
12,17,53,4,0.629
12,18,53,0,0.575
12,18,53,1,0.517
12,18,53,2,0.666
12,18,53,3,0.656
12,18,53,4,0.692
12,19,53,0,0.508
12,19,53,1,0.431
12,19,53,2,0.562
12,19,53,3,0.572
12,19,53,4,0.403
12,20,53,0,0.739
12,20,53,1,0.683
12,20,53,2,0.722
12,20,53,3,0.713
12,20,53,4,0.712
12,21,53,0,0.587
12,21,53,1,0.466
12,21,53,2,0.605
12,21,53,3,0.647
12,21,53,4,0.552
12,22,53,0,0.521
12,22,53,1,0.498
12,22,53,2,0.612
12,22,53,3,0.592
12,22,53,4,0.478
12,23,53,0,0.526
12,23,53,1,0.524
12,23,53,2,0.561
12,23,53,3,0.707
12,23,53,4,0.559
12,24,53,0,0.451
12,24,53,1,0.5
12,24,53,2,0.49
12,24,53,3,0.484
12,24,53,4,0.438
12,25,53,0,0.564
12,25,53,1,0.653
12,25,53,2,0.702
12,25,53,3,0.641
12,25,53,4,0.59
12,26,53,0,0.775
12,26,53,1,0.748
12,26,53,2,0.759
12,26,53,3,0.755
12,26,53,4,0.677
12,27,53,0,0.598
12,27,53,1,0.627
12,27,53,2,0.55
12,27,53,3,0.74
12,27,53,4,0.616
12,28,53,0,0.666
12,28,53,1,0.642
12,28,53,2,0.62
12,28,53,3,0.686
12,28,53,4,0.668
12,29,53,0,0.403
12,29,53,1,0.349
12,29,53,2,0.401
12,29,53,3,0.421
12,29,53,4,0.429
12,30,53,0,0.676
12,30,53,1,0.665
12,30,53,2,0.653
12,30,53,3,0.739
12,30,53,4,0.605
12,31,53,0,0.557
12,31,53,1,0.612
12,31,53,2,0.65
12,31,53,3,0.71
12,31,53,4,0.559
13,0,53,0,0.44
13,0,53,1,0.447
13,0,53,2,0.529
13,0,53,3,0.532
13,0,53,4,0.475
13,1,53,0,0.366
13,1,53,1,0.428
13,1,53,2,0.454
13,1,53,3,0.409
13,1,53,4,0.41
13,2,53,0,0.556
13,2,53,1,0.53
13,2,53,2,0.603
13,2,53,3,0.555
13,2,53,4,0.553
13,3,53,0,0.598
13,3,53,1,0.554
13,3,53,2,0.601
13,3,53,3,0.608
13,3,53,4,0.543
13,4,53,0,0.547
13,4,53,1,0.362
13,4,53,2,0.344
13,4,53,3,0.419
13,4,53,4,0.382
13,5,53,0,0.5
13,5,53,1,0.422
13,5,53,2,0.552
13,5,53,3,0.507
13,5,53,4,0.449
13,6,53,0,0.357
13,6,53,1,0.406
13,6,53,2,0.336
13,6,53,3,0.37
13,6,53,4,0.332
13,7,53,0,0.54
13,7,53,1,0.483
13,7,53,2,0.549
13,7,53,3,0.61
13,7,53,4,0.572
13,8,53,0,0.346
13,8,53,1,0.381
13,8,53,2,0.434
13,8,53,3,0.374
13,8,53,4,0.516
13,9,53,0,0.611
13,9,53,1,0.612
13,9,53,2,0.524
13,9,53,3,0.646
13,9,53,4,0.677
13,10,53,0,0.601
13,10,53,1,0.686
13,10,53,2,0.711
13,10,53,3,0.669
13,10,53,4,0.524
13,11,53,0,0.299
13,11,53,1,0.404
13,11,53,2,0.426
13,11,53,3,0.381
13,11,53,4,0.319
13,12,53,0,0.804
13,12,53,1,0.802
13,12,53,2,0.834
13,12,53,3,0.754
13,12,53,4,0.673
13,13,53,0,0.504
13,13,53,1,0.617
13,13,53,2,0.477
13,13,53,3,0.792
13,13,53,4,0.515
13,14,53,0,0.424
13,14,53,1,0.56
13,14,53,2,0.446
13,14,53,3,0.595
13,14,53,4,0.564
13,15,53,0,0.719
13,15,53,1,0.726
13,15,53,2,0.694
13,15,53,3,0.649
13,15,53,4,0.647
13,16,53,0,0.391
13,16,53,1,0.484
13,16,53,2,0.494
13,16,53,3,0.575
13,16,53,4,0.518
13,17,53,0,0.241
13,17,53,1,0.389
13,17,53,2,0.33
13,17,53,3,0.281
13,17,53,4,0.205
13,18,53,0,0.392
13,18,53,1,0.402
13,18,53,2,0.368
13,18,53,3,0.33
13,18,53,4,0.422
13,19,53,0,0.621
13,19,53,1,0.74
13,19,53,2,0.576
13,19,53,3,0.657
13,19,53,4,0.398
13,20,53,0,0.248
13,20,53,1,0.294
13,20,53,2,0.32
13,20,53,3,0.313
13,20,53,4,0.308
13,21,53,0,0.574
13,21,53,1,0.497
13,21,53,2,0.569
13,21,53,3,0.575
13,21,53,4,0.499
13,22,53,0,0.466
13,22,53,1,0.371
13,22,53,2,0.519
13,22,53,3,0.455
13,22,53,4,0.567
13,23,53,0,0.415
13,23,53,1,0.565
13,23,53,2,0.562
13,23,53,3,0.58
13,23,53,4,0.546
13,24,53,0,0.812
13,24,53,1,0.84
13,24,53,2,0.763
13,24,53,3,0.777
13,24,53,4,0.824
13,25,53,0,0.453
13,25,53,1,0.503
13,25,53,2,0.428
13,25,53,3,0.486
13,25,53,4,0.488
13,26,53,0,0.624
13,26,53,1,0.639
13,26,53,2,0.629
13,26,53,3,0.676
13,26,53,4,0.581
13,27,53,0,0.326
13,27,53,1,0.556
13,27,53,2,0.403
13,27,53,3,0.572
13,27,53,4,0.578
13,28,53,0,0.658
13,28,53,1,0.618
13,28,53,2,0.487
13,28,53,3,0.647
13,28,53,4,0.539
13,29,53,0,0.704
13,29,53,1,0.757
13,29,53,2,0.733
13,29,53,3,0.769
13,29,53,4,0.653
13,30,53,0,0.689
13,30,53,1,0.685
13,30,53,2,0.638
13,30,53,3,0.673
13,30,53,4,0.68
13,31,53,0,0.661
13,31,53,1,0.505
13,31,53,2,0.531
13,31,53,3,0.581
13,31,53,4,0.571
14,0,53,0,0.703
14,0,53,1,0.709
14,0,53,2,0.617
14,0,53,3,0.736
14,0,53,4,0.674
14,1,53,0,0.669
14,1,53,1,0.58
14,1,53,2,0.524
14,1,53,3,0.462
14,1,53,4,0.538
14,2,53,0,0.28
14,2,53,1,0.331
14,2,53,2,0.351
14,2,53,3,0.421
14,2,53,4,0.298
14,3,53,0,0.407
14,3,53,1,0.515
14,3,53,2,0.469
14,3,53,3,0.434
14,3,53,4,0.517
14,4,53,0,0.649
14,4,53,1,0.542
14,4,53,2,0.517
14,4,53,3,0.558
14,4,53,4,0.701
14,5,53,0,0.457
14,5,53,1,0.313
14,5,53,2,0.457
14,5,53,3,0.465
14,5,53,4,0.304
14,6,53,0,0.653
14,6,53,1,0.706
14,6,53,2,0.638
14,6,53,3,0.713
14,6,53,4,0.582
14,7,53,0,0.616
14,7,53,1,0.634
14,7,53,2,0.622
14,7,53,3,0.691
14,7,53,4,0.572
14,8,53,0,0.602
14,8,53,1,0.529
14,8,53,2,0.415
14,8,53,3,0.68
14,8,53,4,0.499
14,9,53,0,0.776
14,9,53,1,0.668
14,9,53,2,0.55
14,9,53,3,0.864
14,9,53,4,0.818
14,10,53,0,0.713
14,10,53,1,0.705
14,10,53,2,0.604
14,10,53,3,0.809
14,10,53,4,0.715
14,11,53,0,0.781
14,11,53,1,0.664
14,11,53,2,0.597
14,11,53,3,0.735
14,11,53,4,0.617
14,12,53,0,0.673
14,12,53,1,0.595
14,12,53,2,0.548
14,12,53,3,0.631
14,12,53,4,0.548
14,13,53,0,0.937
14,13,53,1,0.954
14,13,53,2,0.942
14,13,53,3,0.95
14,13,53,4,0.95
14,14,53,0,0.768
14,14,53,1,0.711
14,14,53,2,0.64
14,14,53,3,0.813
14,14,53,4,0.785
14,15,53,0,0.927
14,15,53,1,0.836
14,15,53,2,0.823
14,15,53,3,0.935
14,15,53,4,0.868
14,16,53,0,0.581
14,16,53,1,0.593
14,16,53,2,0.654
14,16,53,3,0.446
14,16,53,4,0.505
14,17,53,0,0.531
14,17,53,1,0.512
14,17,53,2,0.424
14,17,53,3,0.476
14,17,53,4,0.603
14,18,53,0,0.412
14,18,53,1,0.468
14,18,53,2,0.561
14,18,53,3,0.57
14,18,53,4,0.383
14,19,53,0,0.492
14,19,53,1,0.512
14,19,53,2,0.575
14,19,53,3,0.485
14,19,53,4,0.494
14,20,53,0,0.373
14,20,53,1,0.437
14,20,53,2,0.445
14,20,53,3,0.392
14,20,53,4,0.353
14,21,53,0,0.355
14,21,53,1,0.431
14,21,53,2,0.413
14,21,53,3,0.431
14,21,53,4,0.383
14,22,53,0,0.577
14,22,53,1,0.624
14,22,53,2,0.675
14,22,53,3,0.717
14,22,53,4,0.606
14,23,53,0,0.176
14,23,53,1,0.191
14,23,53,2,0.187
14,23,53,3,0.193
14,23,53,4,0.179
14,24,53,0,0.644
14,24,53,1,0.57
14,24,53,2,0.566
14,24,53,3,0.666
14,24,53,4,0.595
14,25,53,0,0.219
14,25,53,1,0.225
14,25,53,2,0.32
14,25,53,3,0.199
14,25,53,4,0.262
14,26,53,0,0.641
14,26,53,1,0.652
14,26,53,2,0.664
14,26,53,3,0.679
14,26,53,4,0.635
14,27,53,0,0.678
14,27,53,1,0.724
14,27,53,2,0.713
14,27,53,3,0.675
14,27,53,4,0.732
14,28,53,0,0.491
14,28,53,1,0.497
14,28,53,2,0.521
14,28,53,3,0.41
14,28,53,4,0.47
14,29,53,0,0.701
14,29,53,1,0.7
14,29,53,2,0.69
14,29,53,3,0.74
14,29,53,4,0.686
14,30,53,0,0.106
14,30,53,1,0.111
14,30,53,2,0.107
14,30,53,3,0.116
14,30,53,4,0.112
14,31,53,0,0.521
14,31,53,1,0.519
14,31,53,2,0.506
14,31,53,3,0.612
14,31,53,4,0.551
15,0,53,0,0.481
15,0,53,1,0.43
15,0,53,2,0.434
15,0,53,3,0.481
15,0,53,4,0.545
15,1,53,0,0.548
15,1,53,1,0.567
15,1,53,2,0.552
15,1,53,3,0.653
15,1,53,4,0.527
15,2,53,0,0.467
15,2,53,1,0.446
15,2,53,2,0.458
15,2,53,3,0.502
15,2,53,4,0.473
15,3,53,0,0.788
15,3,53,1,0.7
15,3,53,2,0.759
15,3,53,3,0.79
15,3,53,4,0.707
15,4,53,0,0.509
15,4,53,1,0.381
15,4,53,2,0.421
15,4,53,3,0.472
15,4,53,4,0.432
15,5,53,0,0.437
15,5,53,1,0.429
15,5,53,2,0.447
15,5,53,3,0.584
15,5,53,4,0.483
15,6,53,0,0.49
15,6,53,1,0.446
15,6,53,2,0.518
15,6,53,3,0.526
15,6,53,4,0.42
15,7,53,0,0.433
15,7,53,1,0.454
15,7,53,2,0.437
15,7,53,3,0.485
15,7,53,4,0.476
15,8,53,0,0.929
15,8,53,1,0.937
15,8,53,2,0.945
15,8,53,3,0.935
15,8,53,4,0.923
15,9,53,0,0.372
15,9,53,1,0.26
15,9,53,2,0.357
15,9,53,3,0.359
15,9,53,4,0.384
15,10,53,0,0.849
15,10,53,1,0.932
15,10,53,2,0.899
15,10,53,3,0.933
15,10,53,4,0.912
15,11,53,0,0.549
15,11,53,1,0.436
15,11,53,2,0.606
15,11,53,3,0.542
15,11,53,4,0.577
15,12,53,0,0.378
15,12,53,1,0.467
15,12,53,2,0.476
15,12,53,3,0.528
15,12,53,4,0.379
15,13,53,0,0.459
15,13,53,1,0.544
15,13,53,2,0.51
15,13,53,3,0.605
15,13,53,4,0.527
15,14,53,0,0.363
15,14,53,1,0.602
15,14,53,2,0.658
15,14,53,3,0.677
15,14,53,4,0.433
15,15,53,0,0.82
15,15,53,1,0.863
15,15,53,2,0.857
15,15,53,3,0.842
15,15,53,4,0.828
15,16,53,0,0.958
15,16,53,1,0.961
15,16,53,2,0.959
15,16,53,3,0.963
15,16,53,4,0.965
15,17,53,0,0.886
15,17,53,1,0.778
15,17,53,2,0.883
15,17,53,3,0.841
15,17,53,4,0.859
15,18,53,0,0.922
15,18,53,1,0.899
15,18,53,2,0.898
15,18,53,3,0.898
15,18,53,4,0.912
15,19,53,0,0.944
15,19,53,1,0.932
15,19,53,2,0.937
15,19,53,3,0.942
15,19,53,4,0.95
15,20,53,0,0.958
15,20,53,1,0.961
15,20,53,2,0.956
15,20,53,3,0.963
15,20,53,4,0.965
15,21,53,0,0.94
15,21,53,1,0.898
15,21,53,2,0.933
15,21,53,3,0.947
15,21,53,4,0.941
15,22,53,0,0.834
15,22,53,1,0.72
15,22,53,2,0.845
15,22,53,3,0.762
15,22,53,4,0.783
15,23,53,0,0.832
15,23,53,1,0.727
15,23,53,2,0.763
15,23,53,3,0.788
15,23,53,4,0.788
15,24,53,0,0.608
15,24,53,1,0.63
15,24,53,2,0.669
15,24,53,3,0.745
15,24,53,4,0.59
15,25,53,0,0.628
15,25,53,1,0.503
15,25,53,2,0.595
15,25,53,3,0.642
15,25,53,4,0.732
15,26,53,0,0.71
15,26,53,1,0.731
15,26,53,2,0.571
15,26,53,3,0.848
15,26,53,4,0.69
15,27,53,0,0.252
15,27,53,1,0.317
15,27,53,2,0.381
15,27,53,3,0.397
15,27,53,4,0.263
15,28,53,0,0.607
15,28,53,1,0.463
15,28,53,2,0.595
15,28,53,3,0.611
15,28,53,4,0.495
15,29,53,0,0.482
15,29,53,1,0.538
15,29,53,2,0.603
15,29,53,3,0.556
15,29,53,4,0.317
15,30,53,0,0.561
15,30,53,1,0.523
15,30,53,2,0.528
15,30,53,3,0.587
15,30,53,4,0.518
15,31,53,0,0.587
15,31,53,1,0.579
15,31,53,2,0.565
15,31,53,3,0.681
15,31,53,4,0.562
16,0,53,0,0.634
16,0,53,1,0.552
16,0,53,2,0.651
16,0,53,3,0.58
16,0,53,4,0.687
16,1,53,0,0.504
16,1,53,1,0.433
16,1,53,2,0.59
16,1,53,3,0.604
16,1,53,4,0.502
16,2,53,0,0.331
16,2,53,1,0.307
16,2,53,2,0.447
16,2,53,3,0.407
16,2,53,4,0.317
16,3,53,0,0.427
16,3,53,1,0.446
16,3,53,2,0.516
16,3,53,3,0.429
16,3,53,4,0.403
16,4,53,0,0.444
16,4,53,1,0.51
16,4,53,2,0.491
16,4,53,3,0.66
16,4,53,4,0.569
16,5,53,0,0.387
16,5,53,1,0.447
16,5,53,2,0.588
16,5,53,3,0.575
16,5,53,4,0.342
16,6,53,0,0.455
16,6,53,1,0.512
16,6,53,2,0.513
16,6,53,3,0.451
16,6,53,4,0.432
16,7,53,0,0.388
16,7,53,1,0.34
16,7,53,2,0.451
16,7,53,3,0.36
16,7,53,4,0.418
16,8,53,0,0.344
16,8,53,1,0.492
16,8,53,2,0.609
16,8,53,3,0.699
16,8,53,4,0.529
16,9,53,0,0.376
16,9,53,1,0.349
16,9,53,2,0.465
16,9,53,3,0.488
16,9,53,4,0.351
16,10,53,0,0.794
16,10,53,1,0.71
16,10,53,2,0.653
16,10,53,3,0.751
16,10,53,4,0.707
16,11,53,0,0.712
16,11,53,1,0.615
16,11,53,2,0.586
16,11,53,3,0.512
16,11,53,4,0.638
16,12,53,0,0.345
16,12,53,1,0.329
16,12,53,2,0.427
16,12,53,3,0.442
16,12,53,4,0.311
16,13,53,0,0.705
16,13,53,1,0.819
16,13,53,2,0.929
16,13,53,3,0.898
16,13,53,4,0.924
16,14,53,0,0.511
16,14,53,1,0.563
16,14,53,2,0.641
16,14,53,3,0.644
16,14,53,4,0.36
16,15,53,0,0.498
16,15,53,1,0.642
16,15,53,2,0.767
16,15,53,3,0.682
16,15,53,4,0.379
16,16,53,0,0.365
16,16,53,1,0.338
16,16,53,2,0.425
16,16,53,3,0.404
16,16,53,4,0.455
16,17,53,0,0.667
16,17,53,1,0.677
16,17,53,2,0.662
16,17,53,3,0.681
16,17,53,4,0.728
16,18,53,0,0.293
16,18,53,1,0.511
16,18,53,2,0.52
16,18,53,3,0.553
16,18,53,4,0.399
16,19,53,0,0.67
16,19,53,1,0.593
16,19,53,2,0.702
16,19,53,3,0.539
16,19,53,4,0.46
16,20,53,0,0.586
16,20,53,1,0.691
16,20,53,2,0.613
16,20,53,3,0.807
16,20,53,4,0.655
16,21,53,0,0.536
16,21,53,1,0.594
16,21,53,2,0.649
16,21,53,3,0.649
16,21,53,4,0.664
16,22,53,0,0.404
16,22,53,1,0.403
16,22,53,2,0.584
16,22,53,3,0.537
16,22,53,4,0.355
16,23,53,0,0.647
16,23,53,1,0.583
16,23,53,2,0.613
16,23,53,3,0.641
16,23,53,4,0.618
16,24,53,0,0.732
16,24,53,1,0.593
16,24,53,2,0.807
16,24,53,3,0.582
16,24,53,4,0.572
16,25,53,0,0.842
16,25,53,1,0.793
16,25,53,2,0.885
16,25,53,3,0.782
16,25,53,4,0.803
16,26,53,0,0.727
16,26,53,1,0.837
16,26,53,2,0.838
16,26,53,3,0.704
16,26,53,4,0.788
16,27,53,0,0.771
16,27,53,1,0.674
16,27,53,2,0.81
16,27,53,3,0.733
16,27,53,4,0.744
16,28,53,0,0.958
16,28,53,1,0.959
16,28,53,2,0.958
16,28,53,3,0.963
16,28,53,4,0.963
16,29,53,0,0.42
16,29,53,1,0.426
16,29,53,2,0.447
16,29,53,3,0.513
16,29,53,4,0.563
16,30,53,0,0.864
16,30,53,1,0.772
16,30,53,2,0.896
16,30,53,3,0.843
16,30,53,4,0.798
16,31,53,0,0.739
16,31,53,1,0.728
16,31,53,2,0.847
16,31,53,3,0.685
16,31,53,4,0.618
17,0,53,0,0.902
17,0,53,1,0.859
17,0,53,2,0.879
17,0,53,3,0.913
17,0,53,4,0.934
17,1,53,0,0.897
17,1,53,1,0.902
17,1,53,2,0.886
17,1,53,3,0.88
17,1,53,4,0.921
17,2,53,0,0.877
17,2,53,1,0.859
17,2,53,2,0.913
17,2,53,3,0.906
17,2,53,4,0.916
17,3,53,0,0.912
17,3,53,1,0.87
17,3,53,2,0.909
17,3,53,3,0.909
17,3,53,4,0.925
17,4,53,0,0.919
17,4,53,1,0.871
17,4,53,2,0.858
17,4,53,3,0.887
17,4,53,4,0.927
17,5,53,0,0.588
17,5,53,1,0.705
17,5,53,2,0.81
17,5,53,3,0.744
17,5,53,4,0.668
17,6,53,0,0.629
17,6,53,1,0.823
17,6,53,2,0.847
17,6,53,3,0.856
17,6,53,4,0.645
17,7,53,0,0.728
17,7,53,1,0.817
17,7,53,2,0.823
17,7,53,3,0.804
17,7,53,4,0.777
17,8,53,0,0.478
17,8,53,1,0.316
17,8,53,2,0.434
17,8,53,3,0.379
17,8,53,4,0.548
17,9,53,0,0.444
17,9,53,1,0.478
17,9,53,2,0.454
17,9,53,3,0.545
17,9,53,4,0.429
17,10,53,0,0.668
17,10,53,1,0.67
